DATE_senti,Avg_Pos,Avg_Neg
26-10-2018,0.563173494,-0.574098995
29-10-2018,0.618958678,-0.611705952
30-10-2018,0.611792633,-0.607114468
31-10-2018,0.641328014,-0.623535589
01-11-2018,0.654005693,-0.613087062
02-11-2018,0.663280226,-0.600243108
05-11-2018,0.709133324,-0.593996904
06-11-2018,0.693481014,-0.62411079
07-11-2018,0.695522483,-0.576070737
09-11-2018,0.804496635,-0.596704249
